region,admin_unit,season_year,season,fires,area_km2,fires_per_1000km2
Uttar Pradesh,AGRA,2019,Kharif,6,3890.8178283613897,1.54
Uttar Pradesh,AGRA,2019,Rabi,11,3890.8178283613897,2.83
Uttar Pradesh,AGRA,2020,Kharif,24,3890.8178283613897,6.17
Uttar Pradesh,AGRA,2020,Rabi,10,3890.8178283613897,2.57
Uttar Pradesh,AGRA,2021,Kharif,6,3890.8178283613897,1.54
Uttar Pradesh,AGRA,2021,Rabi,29,3890.8178283613897,7.45
Uttar Pradesh,AGRA,2022,Kharif,1,3890.8178283613897,0.26
Uttar Pradesh,AGRA,2022,Rabi,10,3890.8178283613897,2.57
Uttar Pradesh,AGRA,2023,Kharif,11,3890.8178283613897,2.83
Uttar Pradesh,AGRA,2023,Rabi,8,3890.8178283613897,2.06
Uttar Pradesh,AGRA,2024,Kharif,13,3890.8178283613897,3.34
Uttar Pradesh,AGRA,2024,Rabi,17,3890.8178283613897,4.37
Uttar Pradesh,AGRA,2025,Kharif,15,3890.8178283613897,3.86
Uttar Pradesh,AGRA,2025,Rabi,28,3890.8178283613897,7.2
Uttar Pradesh,AGRA,2026,Rabi,20,3890.8178283613897,5.14
Uttar Pradesh,ALIGARH,2019,Kharif,160,3585.184821630347,44.63
Uttar Pradesh,ALIGARH,2019,Rabi,156,3585.184821630347,43.51
Uttar Pradesh,ALIGARH,2020,Kharif,258,3585.184821630347,71.96
Uttar Pradesh,ALIGARH,2020,Rabi,86,3585.184821630347,23.99
Uttar Pradesh,ALIGARH,2021,Kharif,118,3585.184821630347,32.91
Uttar Pradesh,ALIGARH,2021,Rabi,186,3585.184821630347,51.88
Uttar Pradesh,ALIGARH,2022,Kharif,118,3585.184821630347,32.91
Uttar Pradesh,ALIGARH,2022,Rabi,54,3585.184821630347,15.06
Uttar Pradesh,ALIGARH,2023,Kharif,185,3585.184821630347,51.6
Uttar Pradesh,ALIGARH,2023,Rabi,70,3585.184821630347,19.52
Uttar Pradesh,ALIGARH,2024,Kharif,250,3585.184821630347,69.73
Uttar Pradesh,ALIGARH,2024,Rabi,121,3585.184821630347,33.75
Uttar Pradesh,ALIGARH,2025,Kharif,162,3585.184821630347,45.19
Uttar Pradesh,ALIGARH,2025,Rabi,168,3585.184821630347,46.86
Uttar Pradesh,ALIGARH,2026,Rabi,162,3585.184821630347,45.19
Uttar Pradesh,AMBEDKAR NAGAR,2019,Kharif,63,2237.8999235034285,28.15
Uttar Pradesh,AMBEDKAR NAGAR,2019,Rabi,189,2237.8999235034285,84.45
Uttar Pradesh,AMBEDKAR NAGAR,2020,Kharif,153,2237.8999235034285,68.37
Uttar Pradesh,AMBEDKAR NAGAR,2020,Rabi,26,2237.8999235034285,11.62
Uttar Pradesh,AMBEDKAR NAGAR,2021,Kharif,124,2237.8999235034285,55.41
Uttar Pradesh,AMBEDKAR NAGAR,2021,Rabi,40,2237.8999235034285,17.87
Uttar Pradesh,AMBEDKAR NAGAR,2022,Kharif,272,2237.8999235034285,121.54
Uttar Pradesh,AMBEDKAR NAGAR,2022,Rabi,53,2237.8999235034285,23.68
Uttar Pradesh,AMBEDKAR NAGAR,2023,Kharif,176,2237.8999235034285,78.65
Uttar Pradesh,AMBEDKAR NAGAR,2023,Rabi,35,2237.8999235034285,15.64
Uttar Pradesh,AMBEDKAR NAGAR,2024,Kharif,352,2237.8999235034285,157.29
Uttar Pradesh,AMBEDKAR NAGAR,2024,Rabi,127,2237.8999235034285,56.75
Uttar Pradesh,AMBEDKAR NAGAR,2025,Kharif,380,2237.8999235034285,169.8
Uttar Pradesh,AMBEDKAR NAGAR,2025,Rabi,117,2237.8999235034285,52.28
Uttar Pradesh,AMBEDKAR NAGAR,2026,Rabi,156,2237.8999235034285,69.71
Uttar Pradesh,AMETHI,2019,Kharif,112,2333.8409605994525,47.99
Uttar Pradesh,AMETHI,2019,Rabi,384,2333.8409605994525,164.54
Uttar Pradesh,AMETHI,2020,Kharif,78,2333.8409605994525,33.42
Uttar Pradesh,AMETHI,2020,Rabi,79,2333.8409605994525,33.85
Uttar Pradesh,AMETHI,2021,Kharif,190,2333.8409605994525,81.41
Uttar Pradesh,AMETHI,2021,Rabi,189,2333.8409605994525,80.98
Uttar Pradesh,AMETHI,2022,Kharif,202,2333.8409605994525,86.55
Uttar Pradesh,AMETHI,2022,Rabi,119,2333.8409605994525,50.99
Uttar Pradesh,AMETHI,2023,Kharif,265,2333.8409605994525,113.55
Uttar Pradesh,AMETHI,2023,Rabi,87,2333.8409605994525,37.28
Uttar Pradesh,AMETHI,2024,Kharif,306,2333.8409605994525,131.11
Uttar Pradesh,AMETHI,2024,Rabi,327,2333.8409605994525,140.11
Uttar Pradesh,AMETHI,2025,Kharif,325,2333.8409605994525,139.26
Uttar Pradesh,AMETHI,2025,Rabi,225,2333.8409605994525,96.41
Uttar Pradesh,AMETHI,2026,Rabi,240,2333.8409605994525,102.83
Uttar Pradesh,AMROHA,2019,Kharif,32,2107.0888259170124,15.19
Uttar Pradesh,AMROHA,2019,Rabi,27,2107.0888259170124,12.81
Uttar Pradesh,AMROHA,2020,Kharif,75,2107.0888259170124,35.59
Uttar Pradesh,AMROHA,2020,Rabi,28,2107.0888259170124,13.29
Uttar Pradesh,AMROHA,2021,Kharif,53,2107.0888259170124,25.15
Uttar Pradesh,AMROHA,2021,Rabi,54,2107.0888259170124,25.63
Uttar Pradesh,AMROHA,2022,Kharif,72,2107.0888259170124,34.17
Uttar Pradesh,AMROHA,2022,Rabi,33,2107.0888259170124,15.66
Uttar Pradesh,AMROHA,2023,Kharif,35,2107.0888259170124,16.61
Uttar Pradesh,AMROHA,2023,Rabi,28,2107.0888259170124,13.29
Uttar Pradesh,AMROHA,2024,Kharif,89,2107.0888259170124,42.24
Uttar Pradesh,AMROHA,2024,Rabi,31,2107.0888259170124,14.71
Uttar Pradesh,AMROHA,2025,Kharif,45,2107.0888259170124,21.36
Uttar Pradesh,AMROHA,2025,Rabi,47,2107.0888259170124,22.31
Uttar Pradesh,AMROHA,2026,Rabi,15,2107.0888259170124,7.12
Uttar Pradesh,AURAIYA,2019,Kharif,172,1944.7455055909004,88.44
Uttar Pradesh,AURAIYA,2019,Rabi,109,1944.7455055909004,56.05
Uttar Pradesh,AURAIYA,2020,Kharif,283,1944.7455055909004,145.52
Uttar Pradesh,AURAIYA,2020,Rabi,103,1944.7455055909004,52.96
Uttar Pradesh,AURAIYA,2021,Kharif,194,1944.7455055909004,99.76
Uttar Pradesh,AURAIYA,2021,Rabi,90,1944.7455055909004,46.28
Uttar Pradesh,AURAIYA,2022,Kharif,243,1944.7455055909004,124.95
Uttar Pradesh,AURAIYA,2022,Rabi,99,1944.7455055909004,50.91
Uttar Pradesh,AURAIYA,2023,Kharif,203,1944.7455055909004,104.38
Uttar Pradesh,AURAIYA,2023,Rabi,56,1944.7455055909004,28.8
Uttar Pradesh,AURAIYA,2024,Kharif,388,1944.7455055909004,199.51
Uttar Pradesh,AURAIYA,2024,Rabi,114,1944.7455055909004,58.62
Uttar Pradesh,AURAIYA,2025,Kharif,539,1944.7455055909004,277.16
Uttar Pradesh,AURAIYA,2025,Rabi,181,1944.7455055909004,93.07
Uttar Pradesh,AURAIYA,2026,Rabi,197,1944.7455055909004,101.3
Uttar Pradesh,AYODHYA,2019,Kharif,18,2588.0579013229,6.96
Uttar Pradesh,AYODHYA,2019,Rabi,54,2588.0579013229,20.87
Uttar Pradesh,AYODHYA,2020,Kharif,61,2588.0579013229,23.57
Uttar Pradesh,AYODHYA,2020,Rabi,11,2588.0579013229,4.25
Uttar Pradesh,AYODHYA,2021,Kharif,56,2588.0579013229,21.64
Uttar Pradesh,AYODHYA,2021,Rabi,25,2588.0579013229,9.66
Uttar Pradesh,AYODHYA,2022,Kharif,63,2588.0579013229,24.34
Uttar Pradesh,AYODHYA,2022,Rabi,29,2588.0579013229,11.21
Uttar Pradesh,AYODHYA,2023,Kharif,99,2588.0579013229,38.25
Uttar Pradesh,AYODHYA,2023,Rabi,52,2588.0579013229,20.09
Uttar Pradesh,AYODHYA,2024,Kharif,144,2588.0579013229,55.64
Uttar Pradesh,AYODHYA,2024,Rabi,80,2588.0579013229,30.91
Uttar Pradesh,AYODHYA,2025,Kharif,134,2588.0579013229,51.78
Uttar Pradesh,AYODHYA,2025,Rabi,53,2588.0579013229,20.48
Uttar Pradesh,AYODHYA,2026,Rabi,54,2588.0579013229,20.87
Uttar Pradesh,AZAMGARH,2019,Kharif,58,4055.0323217040977,14.3
Uttar Pradesh,AZAMGARH,2019,Rabi,789,4055.0323217040977,194.57
Uttar Pradesh,AZAMGARH,2020,Kharif,196,4055.0323217040977,48.34
Uttar Pradesh,AZAMGARH,2020,Rabi,142,4055.0323217040977,35.02
Uttar Pradesh,AZAMGARH,2021,Kharif,174,4055.0323217040977,42.91
Uttar Pradesh,AZAMGARH,2021,Rabi,393,4055.0323217040977,96.92
Uttar Pradesh,AZAMGARH,2022,Kharif,150,4055.0323217040977,36.99
Uttar Pradesh,AZAMGARH,2022,Rabi,195,4055.0323217040977,48.09
Uttar Pradesh,AZAMGARH,2023,Kharif,169,4055.0323217040977,41.68
Uttar Pradesh,AZAMGARH,2023,Rabi,229,4055.0323217040977,56.47
Uttar Pradesh,AZAMGARH,2024,Kharif,235,4055.0323217040977,57.95
Uttar Pradesh,AZAMGARH,2024,Rabi,801,4055.0323217040977,197.53
Uttar Pradesh,AZAMGARH,2025,Kharif,221,4055.0323217040977,54.5
Uttar Pradesh,AZAMGARH,2025,Rabi,417,4055.0323217040977,102.84
Uttar Pradesh,AZAMGARH,2026,Rabi,768,4055.0323217040977,189.39
Uttar Pradesh,BAGHPAT,2019,Kharif,135,1281.8003535465116,105.32
Uttar Pradesh,BAGHPAT,2019,Rabi,63,1281.8003535465116,49.15
Uttar Pradesh,BAGHPAT,2020,Kharif,254,1281.8003535465116,198.16
Uttar Pradesh,BAGHPAT,2020,Rabi,32,1281.8003535465116,24.96
Uttar Pradesh,BAGHPAT,2021,Kharif,204,1281.8003535465116,159.15
Uttar Pradesh,BAGHPAT,2021,Rabi,36,1281.8003535465116,28.09
Uttar Pradesh,BAGHPAT,2022,Kharif,197,1281.8003535465116,153.69
Uttar Pradesh,BAGHPAT,2022,Rabi,40,1281.8003535465116,31.21
Uttar Pradesh,BAGHPAT,2023,Kharif,229,1281.8003535465116,178.65
Uttar Pradesh,BAGHPAT,2023,Rabi,25,1281.8003535465116,19.5
Uttar Pradesh,BAGHPAT,2024,Kharif,246,1281.8003535465116,191.92
Uttar Pradesh,BAGHPAT,2024,Rabi,44,1281.8003535465116,34.33
Uttar Pradesh,BAGHPAT,2025,Kharif,209,1281.8003535465116,163.05
Uttar Pradesh,BAGHPAT,2025,Rabi,46,1281.8003535465116,35.89
Uttar Pradesh,BAGHPAT,2026,Rabi,28,1281.8003535465116,21.84
Uttar Pradesh,BAHRAICH,2019,Kharif,143,4740.986022149935,30.16
Uttar Pradesh,BAHRAICH,2019,Rabi,597,4740.986022149935,125.92
Uttar Pradesh,BAHRAICH,2020,Kharif,240,4740.986022149935,50.62
Uttar Pradesh,BAHRAICH,2020,Rabi,165,4740.986022149935,34.8
Uttar Pradesh,BAHRAICH,2021,Kharif,166,4740.986022149935,35.01
Uttar Pradesh,BAHRAICH,2021,Rabi,335,4740.986022149935,70.66
Uttar Pradesh,BAHRAICH,2022,Kharif,107,4740.986022149935,22.57
Uttar Pradesh,BAHRAICH,2022,Rabi,241,4740.986022149935,50.83
Uttar Pradesh,BAHRAICH,2023,Kharif,168,4740.986022149935,35.44
Uttar Pradesh,BAHRAICH,2023,Rabi,131,4740.986022149935,27.63
Uttar Pradesh,BAHRAICH,2024,Kharif,240,4740.986022149935,50.62
Uttar Pradesh,BAHRAICH,2024,Rabi,460,4740.986022149935,97.03
Uttar Pradesh,BAHRAICH,2025,Kharif,281,4740.986022149935,59.27
Uttar Pradesh,BAHRAICH,2025,Rabi,500,4740.986022149935,105.46
Uttar Pradesh,BAHRAICH,2026,Rabi,243,4740.986022149935,51.26
Uttar Pradesh,BALLIA,2019,Kharif,92,2876.910128185481,31.98
Uttar Pradesh,BALLIA,2019,Rabi,884,2876.910128185481,307.27
Uttar Pradesh,BALLIA,2020,Kharif,399,2876.910128185481,138.69
Uttar Pradesh,BALLIA,2020,Rabi,92,2876.910128185481,31.98
Uttar Pradesh,BALLIA,2021,Kharif,261,2876.910128185481,90.72
Uttar Pradesh,BALLIA,2021,Rabi,419,2876.910128185481,145.64
Uttar Pradesh,BALLIA,2022,Kharif,203,2876.910128185481,70.56
Uttar Pradesh,BALLIA,2022,Rabi,363,2876.910128185481,126.18
Uttar Pradesh,BALLIA,2023,Kharif,180,2876.910128185481,62.57
Uttar Pradesh,BALLIA,2023,Rabi,495,2876.910128185481,172.06
Uttar Pradesh,BALLIA,2024,Kharif,311,2876.910128185481,108.1
Uttar Pradesh,BALLIA,2024,Rabi,1055,2876.910128185481,366.71
Uttar Pradesh,BALLIA,2025,Kharif,292,2876.910128185481,101.5
Uttar Pradesh,BALLIA,2025,Rabi,504,2876.910128185481,175.19
Uttar Pradesh,BALLIA,2026,Rabi,264,2876.910128185481,91.77
Uttar Pradesh,BALRAMPUR,2019,Kharif,40,3225.7387003772906,12.4
Uttar Pradesh,BALRAMPUR,2019,Rabi,556,3225.7387003772906,172.36
Uttar Pradesh,BALRAMPUR,2020,Kharif,157,3225.7387003772906,48.67
Uttar Pradesh,BALRAMPUR,2020,Rabi,117,3225.7387003772906,36.27
Uttar Pradesh,BALRAMPUR,2021,Kharif,73,3225.7387003772906,22.63
Uttar Pradesh,BALRAMPUR,2021,Rabi,372,3225.7387003772906,115.32
Uttar Pradesh,BALRAMPUR,2022,Kharif,65,3225.7387003772906,20.15
Uttar Pradesh,BALRAMPUR,2022,Rabi,428,3225.7387003772906,132.68
Uttar Pradesh,BALRAMPUR,2023,Kharif,134,3225.7387003772906,41.54
Uttar Pradesh,BALRAMPUR,2023,Rabi,274,3225.7387003772906,84.94
Uttar Pradesh,BALRAMPUR,2024,Kharif,96,3225.7387003772906,29.76
Uttar Pradesh,BALRAMPUR,2024,Rabi,682,3225.7387003772906,211.42
Uttar Pradesh,BALRAMPUR,2025,Kharif,137,3225.7387003772906,42.47
Uttar Pradesh,BALRAMPUR,2025,Rabi,380,3225.7387003772906,117.8
Uttar Pradesh,BALRAMPUR,2026,Rabi,470,3225.7387003772906,145.7
Uttar Pradesh,BANDA,2019,Kharif,81,4225.297575244712,19.17
Uttar Pradesh,BANDA,2019,Rabi,102,4225.297575244712,24.14
Uttar Pradesh,BANDA,2020,Kharif,158,4225.297575244712,37.39
Uttar Pradesh,BANDA,2020,Rabi,49,4225.297575244712,11.6
Uttar Pradesh,BANDA,2021,Kharif,53,4225.297575244712,12.54
Uttar Pradesh,BANDA,2021,Rabi,46,4225.297575244712,10.89
Uttar Pradesh,BANDA,2022,Kharif,116,4225.297575244712,27.45
Uttar Pradesh,BANDA,2022,Rabi,27,4225.297575244712,6.39
Uttar Pradesh,BANDA,2023,Kharif,150,4225.297575244712,35.5
Uttar Pradesh,BANDA,2023,Rabi,23,4225.297575244712,5.44
Uttar Pradesh,BANDA,2024,Kharif,296,4225.297575244712,70.05
Uttar Pradesh,BANDA,2024,Rabi,93,4225.297575244712,22.01
Uttar Pradesh,BANDA,2025,Kharif,242,4225.297575244712,57.27
Uttar Pradesh,BANDA,2025,Rabi,89,4225.297575244712,21.06
Uttar Pradesh,BANDA,2026,Rabi,124,4225.297575244712,29.35
Uttar Pradesh,BARA BANKI,2019,Kharif,108,3708.3476570096104,29.12
Uttar Pradesh,BARA BANKI,2019,Rabi,116,3708.3476570096104,31.28
Uttar Pradesh,BARA BANKI,2020,Kharif,87,3708.3476570096104,23.46
Uttar Pradesh,BARA BANKI,2020,Rabi,18,3708.3476570096104,4.85
Uttar Pradesh,BARA BANKI,2021,Kharif,130,3708.3476570096104,35.06
Uttar Pradesh,BARA BANKI,2021,Rabi,64,3708.3476570096104,17.26
Uttar Pradesh,BARA BANKI,2022,Kharif,148,3708.3476570096104,39.91
Uttar Pradesh,BARA BANKI,2022,Rabi,37,3708.3476570096104,9.98
Uttar Pradesh,BARA BANKI,2023,Kharif,203,3708.3476570096104,54.74
Uttar Pradesh,BARA BANKI,2023,Rabi,16,3708.3476570096104,4.31
Uttar Pradesh,BARA BANKI,2024,Kharif,193,3708.3476570096104,52.04
Uttar Pradesh,BARA BANKI,2024,Rabi,142,3708.3476570096104,38.29
Uttar Pradesh,BARA BANKI,2025,Kharif,214,3708.3476570096104,57.71
Uttar Pradesh,BARA BANKI,2025,Rabi,144,3708.3476570096104,38.83
Uttar Pradesh,BARA BANKI,2026,Rabi,76,3708.3476570096104,20.49
Uttar Pradesh,BAREILLY,2019,Kharif,263,3984.5525296959217,66.0
Uttar Pradesh,BAREILLY,2019,Rabi,376,3984.5525296959217,94.36
Uttar Pradesh,BAREILLY,2020,Kharif,246,3984.5525296959217,61.74
Uttar Pradesh,BAREILLY,2020,Rabi,151,3984.5525296959217,37.9
Uttar Pradesh,BAREILLY,2021,Kharif,274,3984.5525296959217,68.77
Uttar Pradesh,BAREILLY,2021,Rabi,266,3984.5525296959217,66.76
Uttar Pradesh,BAREILLY,2022,Kharif,345,3984.5525296959217,86.58
Uttar Pradesh,BAREILLY,2022,Rabi,225,3984.5525296959217,56.47
Uttar Pradesh,BAREILLY,2023,Kharif,291,3984.5525296959217,73.03
Uttar Pradesh,BAREILLY,2023,Rabi,84,3984.5525296959217,21.08
Uttar Pradesh,BAREILLY,2024,Kharif,253,3984.5525296959217,63.5
Uttar Pradesh,BAREILLY,2024,Rabi,289,3984.5525296959217,72.53
Uttar Pradesh,BAREILLY,2025,Kharif,240,3984.5525296959217,60.23
Uttar Pradesh,BAREILLY,2025,Rabi,396,3984.5525296959217,99.38
Uttar Pradesh,BAREILLY,2026,Rabi,155,3984.5525296959217,38.9
Uttar Pradesh,BASTI,2019,Kharif,74,2686.4189301090532,27.55
Uttar Pradesh,BASTI,2019,Rabi,1405,2686.4189301090532,523.0
Uttar Pradesh,BASTI,2020,Kharif,161,2686.4189301090532,59.93
Uttar Pradesh,BASTI,2020,Rabi,103,2686.4189301090532,38.34
Uttar Pradesh,BASTI,2021,Kharif,121,2686.4189301090532,45.04
Uttar Pradesh,BASTI,2021,Rabi,597,2686.4189301090532,222.23
Uttar Pradesh,BASTI,2022,Kharif,118,2686.4189301090532,43.92
Uttar Pradesh,BASTI,2022,Rabi,864,2686.4189301090532,321.62
Uttar Pradesh,BASTI,2023,Kharif,235,2686.4189301090532,87.48
Uttar Pradesh,BASTI,2023,Rabi,639,2686.4189301090532,237.86
Uttar Pradesh,BASTI,2024,Kharif,204,2686.4189301090532,75.94
Uttar Pradesh,BASTI,2024,Rabi,1392,2686.4189301090532,518.16
Uttar Pradesh,BASTI,2025,Kharif,305,2686.4189301090532,113.53
Uttar Pradesh,BASTI,2025,Rabi,614,2686.4189301090532,228.56
Uttar Pradesh,BASTI,2026,Rabi,1206,2686.4189301090532,448.92
Uttar Pradesh,BHADOHI,2019,Kharif,2,980.7558537062893,2.04
Uttar Pradesh,BHADOHI,2019,Rabi,5,980.7558537062893,5.1
Uttar Pradesh,BHADOHI,2020,Kharif,14,980.7558537062893,14.27
Uttar Pradesh,BHADOHI,2020,Rabi,3,980.7558537062893,3.06
Uttar Pradesh,BHADOHI,2021,Kharif,17,980.7558537062893,17.33
Uttar Pradesh,BHADOHI,2021,Rabi,4,980.7558537062893,4.08
Uttar Pradesh,BHADOHI,2022,Kharif,20,980.7558537062893,20.39
Uttar Pradesh,BHADOHI,2022,Rabi,7,980.7558537062893,7.14
Uttar Pradesh,BHADOHI,2023,Kharif,6,980.7558537062893,6.12
Uttar Pradesh,BHADOHI,2023,Rabi,7,980.7558537062893,7.14
Uttar Pradesh,BHADOHI,2024,Kharif,22,980.7558537062893,22.43
Uttar Pradesh,BHADOHI,2024,Rabi,10,980.7558537062893,10.2
Uttar Pradesh,BHADOHI,2025,Kharif,13,980.7558537062893,13.26
Uttar Pradesh,BHADOHI,2025,Rabi,8,980.7558537062893,8.16
Uttar Pradesh,BHADOHI,2026,Rabi,18,980.7558537062893,18.35
Uttar Pradesh,BIJNOR,2019,Kharif,96,4460.610098656767,21.52
Uttar Pradesh,BIJNOR,2019,Rabi,134,4460.610098656767,30.04
Uttar Pradesh,BIJNOR,2020,Kharif,224,4460.610098656767,50.22
Uttar Pradesh,BIJNOR,2020,Rabi,116,4460.610098656767,26.01
Uttar Pradesh,BIJNOR,2021,Kharif,184,4460.610098656767,41.25
Uttar Pradesh,BIJNOR,2021,Rabi,190,4460.610098656767,42.6
Uttar Pradesh,BIJNOR,2022,Kharif,201,4460.610098656767,45.06
Uttar Pradesh,BIJNOR,2022,Rabi,168,4460.610098656767,37.66
Uttar Pradesh,BIJNOR,2023,Kharif,150,4460.610098656767,33.63
Uttar Pradesh,BIJNOR,2023,Rabi,120,4460.610098656767,26.9
Uttar Pradesh,BIJNOR,2024,Kharif,274,4460.610098656767,61.43
Uttar Pradesh,BIJNOR,2024,Rabi,109,4460.610098656767,24.44
Uttar Pradesh,BIJNOR,2025,Kharif,120,4460.610098656767,26.9
Uttar Pradesh,BIJNOR,2025,Rabi,253,4460.610098656767,56.72
Uttar Pradesh,BIJNOR,2026,Rabi,106,4460.610098656767,23.76
Uttar Pradesh,BUDAUN,2019,Kharif,43,4112.520434805153,10.46
Uttar Pradesh,BUDAUN,2019,Rabi,109,4112.520434805153,26.5
Uttar Pradesh,BUDAUN,2020,Kharif,144,4112.520434805153,35.02
Uttar Pradesh,BUDAUN,2020,Rabi,120,4112.520434805153,29.18
Uttar Pradesh,BUDAUN,2021,Kharif,85,4112.520434805153,20.67
Uttar Pradesh,BUDAUN,2021,Rabi,110,4112.520434805153,26.75
Uttar Pradesh,BUDAUN,2022,Kharif,95,4112.520434805153,23.1
Uttar Pradesh,BUDAUN,2022,Rabi,66,4112.520434805153,16.05
Uttar Pradesh,BUDAUN,2023,Kharif,77,4112.520434805153,18.72
Uttar Pradesh,BUDAUN,2023,Rabi,39,4112.520434805153,9.48
Uttar Pradesh,BUDAUN,2024,Kharif,151,4112.520434805153,36.72
Uttar Pradesh,BUDAUN,2024,Rabi,85,4112.520434805153,20.67
Uttar Pradesh,BUDAUN,2025,Kharif,128,4112.520434805153,31.12
Uttar Pradesh,BUDAUN,2025,Rabi,112,4112.520434805153,27.23
Uttar Pradesh,BUDAUN,2026,Rabi,48,4112.520434805153,11.67
Uttar Pradesh,BULANDSHAHR,2019,Kharif,137,3561.9352159662844,38.46
Uttar Pradesh,BULANDSHAHR,2019,Rabi,71,3561.9352159662844,19.93
Uttar Pradesh,BULANDSHAHR,2020,Kharif,288,3561.9352159662844,80.85
Uttar Pradesh,BULANDSHAHR,2020,Rabi,61,3561.9352159662844,17.13
Uttar Pradesh,BULANDSHAHR,2021,Kharif,167,3561.9352159662844,46.88
Uttar Pradesh,BULANDSHAHR,2021,Rabi,95,3561.9352159662844,26.67
Uttar Pradesh,BULANDSHAHR,2022,Kharif,214,3561.9352159662844,60.08
Uttar Pradesh,BULANDSHAHR,2022,Rabi,54,3561.9352159662844,15.16
Uttar Pradesh,BULANDSHAHR,2023,Kharif,158,3561.9352159662844,44.36
Uttar Pradesh,BULANDSHAHR,2023,Rabi,53,3561.9352159662844,14.88
Uttar Pradesh,BULANDSHAHR,2024,Kharif,258,3561.9352159662844,72.43
Uttar Pradesh,BULANDSHAHR,2024,Rabi,69,3561.9352159662844,19.37
Uttar Pradesh,BULANDSHAHR,2025,Kharif,185,3561.9352159662844,51.94
Uttar Pradesh,BULANDSHAHR,2025,Rabi,79,3561.9352159662844,22.18
Uttar Pradesh,BULANDSHAHR,2026,Rabi,69,3561.9352159662844,19.37
Uttar Pradesh,CHANDAULI,2019,Kharif,157,2450.2872343913614,64.07
Uttar Pradesh,CHANDAULI,2019,Rabi,475,2450.2872343913614,193.85
Uttar Pradesh,CHANDAULI,2020,Kharif,541,2450.2872343913614,220.79
Uttar Pradesh,CHANDAULI,2020,Rabi,136,2450.2872343913614,55.5
Uttar Pradesh,CHANDAULI,2021,Kharif,787,2450.2872343913614,321.19
Uttar Pradesh,CHANDAULI,2021,Rabi,413,2450.2872343913614,168.55
Uttar Pradesh,CHANDAULI,2022,Kharif,835,2450.2872343913614,340.78
Uttar Pradesh,CHANDAULI,2022,Rabi,604,2450.2872343913614,246.5
Uttar Pradesh,CHANDAULI,2023,Kharif,538,2450.2872343913614,219.57
Uttar Pradesh,CHANDAULI,2023,Rabi,129,2450.2872343913614,52.65
Uttar Pradesh,CHANDAULI,2024,Kharif,1153,2450.2872343913614,470.56
Uttar Pradesh,CHANDAULI,2024,Rabi,744,2450.2872343913614,303.64
Uttar Pradesh,CHANDAULI,2025,Kharif,1034,2450.2872343913614,421.99
Uttar Pradesh,CHANDAULI,2025,Rabi,402,2450.2872343913614,164.06
Uttar Pradesh,CHANDAULI,2026,Rabi,607,2450.2872343913614,247.73
Uttar Pradesh,CHITRAKOOT,2019,Kharif,17,3125.852889271649,5.44
Uttar Pradesh,CHITRAKOOT,2019,Rabi,42,3125.852889271649,13.44
Uttar Pradesh,CHITRAKOOT,2020,Kharif,38,3125.852889271649,12.16
Uttar Pradesh,CHITRAKOOT,2020,Rabi,10,3125.852889271649,3.2
Uttar Pradesh,CHITRAKOOT,2021,Kharif,30,3125.852889271649,9.6
Uttar Pradesh,CHITRAKOOT,2021,Rabi,105,3125.852889271649,33.59
Uttar Pradesh,CHITRAKOOT,2022,Kharif,40,3125.852889271649,12.8
Uttar Pradesh,CHITRAKOOT,2022,Rabi,57,3125.852889271649,18.24
Uttar Pradesh,CHITRAKOOT,2023,Kharif,34,3125.852889271649,10.88
Uttar Pradesh,CHITRAKOOT,2023,Rabi,16,3125.852889271649,5.12
Uttar Pradesh,CHITRAKOOT,2024,Kharif,101,3125.852889271649,32.31
Uttar Pradesh,CHITRAKOOT,2024,Rabi,40,3125.852889271649,12.8
Uttar Pradesh,CHITRAKOOT,2025,Kharif,105,3125.852889271649,33.59
Uttar Pradesh,CHITRAKOOT,2025,Rabi,55,3125.852889271649,17.6
Uttar Pradesh,CHITRAKOOT,2026,Rabi,88,3125.852889271649,28.15
Uttar Pradesh,DEORIA,2019,Kharif,42,2421.548255143545,17.34
Uttar Pradesh,DEORIA,2019,Rabi,2260,2421.548255143545,933.29
Uttar Pradesh,DEORIA,2020,Kharif,182,2421.548255143545,75.16
Uttar Pradesh,DEORIA,2020,Rabi,168,2421.548255143545,69.38
Uttar Pradesh,DEORIA,2021,Kharif,136,2421.548255143545,56.16
Uttar Pradesh,DEORIA,2021,Rabi,941,2421.548255143545,388.59
Uttar Pradesh,DEORIA,2022,Kharif,184,2421.548255143545,75.98
Uttar Pradesh,DEORIA,2022,Rabi,1202,2421.548255143545,496.38
Uttar Pradesh,DEORIA,2023,Kharif,182,2421.548255143545,75.16
Uttar Pradesh,DEORIA,2023,Rabi,1081,2421.548255143545,446.41
Uttar Pradesh,DEORIA,2024,Kharif,245,2421.548255143545,101.17
Uttar Pradesh,DEORIA,2024,Rabi,2539,2421.548255143545,1048.5
Uttar Pradesh,DEORIA,2025,Kharif,319,2421.548255143545,131.73
Uttar Pradesh,DEORIA,2025,Rabi,1702,2421.548255143545,702.86
Uttar Pradesh,DEORIA,2026,Rabi,1957,2421.548255143545,808.16
Uttar Pradesh,ETAH,2019,Kharif,10,2338.665172316803,4.28
Uttar Pradesh,ETAH,2019,Rabi,15,2338.665172316803,6.41
Uttar Pradesh,ETAH,2020,Kharif,38,2338.665172316803,16.25
Uttar Pradesh,ETAH,2020,Rabi,8,2338.665172316803,3.42
